year	month	day	hour	temperature	rel_hum	wind_spd	wind_dir
2007	4	11	16:30	28.28	36.98	1.441	335.2
2007	4	11	17:00	28.93	35.66	1.682	338.2
2007	4	11	17:30	29.3	23.95	1.684	268.9
2007	4	11	18:00	28.76	20.34	1.705	233.1
2007	4	11	18:30	27.34	23.38	1.393	233.9
2007	4	11	19:00	25.34	33.52	1.12	218.5
2007	4	11	19:30	23.36	46.81	1.413	199.8
2007	4	11	20:00	21.85	56.41	1.403	197.7
2007	4	11	20:30	20.36	67.78	1.745	188
2007	4	11	21:00	19.26	74.5	1.549	181.7
2007	4	11	21:30	18.49	79.5	1.44	181.2
2007	4	11	22:00	17.9	84.4	1.737	176.1
2007	4	11	22:30	17.53	87.7	1.55	177.5
2007	4	11	23:00	17.29	89.1	1.45	177.8
2007	4	11	23:30	17.12	89.9	1.475	180.7
2007	4	12	00:00	16.98	90.3	1.48	176.7
2007	4	12	00:30	16.87	90.9	1.716	181.3
2007	4	12	01:00	16.69	91	1.531	182
2007	4	12	01:30	16.31	90.8	1.189	172.4
2007	4	12	02:00	15.83	90.8	1.093	182.1
2007	4	12	02:30	15.55	90.7	1.421	182.6
2007	4	12	03:00	15.34	91.4	1.342	187.8
2007	4	12	03:30	15.12	92	1.548	198.8
2007	4	12	04:00	14.89	93.2	1.68	203.2
2007	4	12	04:30	14.62	94.8	1.825	207.3
2007	4	12	05:00	14.98	93.1	1.89	202.3
2007	4	12	05:30	15.42	90.7	1.724	205.8
2007	4	12	06:00	15.81	88.5	1.553	199.8
2007	4	12	06:30	16.32	85.2	1.46	201.2
2007	4	12	07:00	16.94	81.4	1.663	200.9
2007	4	12	07:30	17.63	77.6	1.689	196.7
2007	4	12	08:00	18.28	74.4	1.703	212.7
2007	4	12	08:30	19	69.71	1.743	221.6
2007	4	12	09:00	20.04	63.8	1.719	210.9
2007	4	12	09:30	21.47	55.7	1.577	213.6
2007	4	12	10:00	22.94	49.78	1.572	198.9
2007	4	12	10:30	24.62	40.51	1.224	222
2007	4	12	11:00	26.32	32.85	1.27	203.9
2007	4	12	11:30	27.86	27.85	1.318	192.6
2007	4	12	12:00	29.32	23.73	1.412	235.5
2007	4	12	12:30	30	22.89	1.451	262.8
2007	4	12	13:00	30.64	23.3	1.772	51.07
2007	4	12	13:30	31.71	20.32	1.321	225.8
2007	4	12	14:00	30.1	26.26	1.708	13.55
2007	4	12	14:30	30.67	25.24	1.388	38.25
2007	4	12	15:00	31.02	25.91	1.229	67.14
2007	4	12	15:30	31.66	28.4	1.544	236.2
2007	4	12	16:00	31	30.39	1.923	220.7
2007	4	12	16:30	30.54	31.3	1.846	217.8
2007	4	12	17:00	29.44	34.02	1.842	225.3
2007	4	12	17:30	28.2	36.89	1.783	220.9
2007	4	12	18:00	26.91	40.71	1.877	218
2007	4	12	18:30	25.07	47.23	1.634	218.1
2007	4	12	19:00	23.27	54.36	1.382	204.5
2007	4	12	19:30	21.97	60.12	1.46	191.4
2007	4	12	20:00	21.12	63.93	1.387	179.1
2007	4	12	20:30	20.31	68.14	1.323	182.5
2007	4	12	21:00	19.51	73	1.321	180.3
2007	4	12	21:30	18.84	77.4	1.386	171.4
2007	4	12	22:00	18.23	81.7	1.439	165.3
2007	4	12	22:30	17.71	84.8	1.565	165.9
2007	4	12	23:00	17.34	86.4	1.552	174.7
2007	4	12	23:30	16.91	88.5	1.5	175.1
2007	4	13	00:00	16.55	89.9	1.221	157.8
2007	4	13	00:30	16.29	90.6	1.04	188.3
2007	4	13	01:00	15.89	88.9	1.005	188
2007	4	13	01:30	15.61	89.7	1.184	171.2
2007	4	13	02:00	15.19	90.1	1.163	170.6
2007	4	13	02:30	14.77	90.3	1.432	179
2007	4	13	03:00	14.54	89.7	1.41	180.6
2007	4	13	03:30	14.11	91.5	1.624	171.5
2007	4	13	04:00	13.64	93.3	1.322	171
2007	4	13	04:30	13.24	94.5	1.213	173.3
2007	4	13	05:00	13.35	93.5	1.169	167.6
2007	4	13	05:30	12.83	94.7	1.117	153.6
2007	4	13	06:00	12.41	95.8	0.963	151.5
2007	4	13	06:30	12.24	96.5	1.154	151.3
2007	4	13	07:00	12.78	95.1	1.281	162.3
2007	4	13	07:30	14.28	88.5	1.11	161.5
2007	4	13	08:00	16.19	79.4	1.04	161
2007	4	13	08:30	18.1	70.1	0.76	130.2
2007	4	13	09:00	20.01	60.8	0.969	53.07
2007	4	13	09:30	20.98	53.32	1.117	73.4
2007	4	13	10:00	21.96	50.76	1.326	10.52
2007	4	13	10:30	23.39	47.59	2.187	17.09
2007	4	13	11:00	23.6	50.68	2.848	8.73
2007	4	13	11:30	23.72	52.78	3.092	4.157
2007	4	13	12:00	23.94	52.91	2.618	359.6
2007	4	13	12:30	24.04	54.23	2.714	2.638
2007	4	13	13:00	24.81	51.95	2.651	10.96
2007	4	13	13:30	24.54	54.82	3.288	22.66
2007	4	13	14:00	24.36	54.31	3.464	23.83
2007	4	13	14:30	24.14	54.17	3.305	22.29
2007	4	13	15:00	24.44	52.67	3.181	19.71
2007	4	13	15:30	24.18	53.59	3.12	19.21
2007	4	13	16:00	24.07	51.02	2.658	8.65
2007	4	13	16:30	23.56	54.39	2.854	8.26
2007	4	13	17:00	23.22	56.62	2.783	16.04
2007	4	13	17:30	22.55	56.69	2.806	23.33
2007	4	13	18:00	21.96	56.11	2.555	17.79
2007	4	13	18:30	21.24	61.48	2.289	20.8
2007	4	13	19:00	20.75	63.74	1.814	20.33
2007	4	13	19:30	20.47	62.64	1.588	23.48
2007	4	13	20:00	20.38	57.7	1.353	29.34
2007	4	13	20:30	20.23	58.66	1.105	24.25
2007	4	13	21:00	19.81	59.13	0.653	18.35
2007	4	13	21:30	18.66	63.78	0.085	351.9
2007	4	13	22:00	17.69	66.95	0.077	5.513
2007	4	13	22:30	16.04	66.08	0	0
2007	4	13	23:00	14.71	68.37	0.009	328
2007	4	13	23:30	13.87	68.91	0.006	326.1
2007	4	14	00:00	13.25	71.6	0.102	318
2007	4	14	00:30	12.91	73.1	0.036	315
2007	4	14	01:00	12.81	74.7	0.546	287
2007	4	14	01:30	13.11	76.6	0.527	292.1
2007	4	14	02:00	14.81	79.1	0.792	348.6
2007	4	14	02:30	18.88	70.2	1.478	30.88
2007	4	14	03:00	18.72	67.19	1.053	26.22
2007	4	14	03:30	18.24	68.43	0.691	21.27
2007	4	14	04:00	18.34	66.3	0.73	24.01
2007	4	14	04:30	17.96	68.73	0.493	11
2007	4	14	05:00	15.65	71.7	0.37	313.6
2007	4	14	05:30	13.42	76.2	0.356	285.9
2007	4	14	06:00	12.2	79	0.302	280.4
2007	4	14	06:30	11.77	81.6	0.297	279
2007	4	14	07:00	15.64	79.3	0.802	349.9
2007	4	14	07:30	20.6	64.41	1.437	30.26
2007	4	14	08:00	21.61	57.48	1.936	28.34
2007	4	14	08:30	22.22	55.51	2.075	23.45
2007	4	14	09:00	22.72	55.2	2.211	25.06
2007	4	14	09:30	23.11	52.78	2.304	24.17
2007	4	14	10:00	23.46	52.25	2.376	14.07
2007	4	14	10:30	23.79	51.68	2.277	19.09
2007	4	14	11:00	24.36	48.58	2.038	355.5
2007	4	14	11:30	24.57	50.33	2.273	9.6
2007	4	14	12:00	25.04	49.48	2.184	0.156
2007	4	14	12:30	25.36	48.34	2.129	357.8
2007	4	14	13:00	25.44	48.73	2.312	7.7
2007	4	14	13:30	25.64	48.39	2.304	353.2
2007	4	14	14:00	25.51	49.6	2.378	1.904
2007	4	14	14:30	25.42	51.15	2.333	1.892
2007	4	14	15:00	25.59	48.99	2.439	7.43
2007	4	14	15:30	25.39	50.06	2.132	4.982
2007	4	14	16:00	25.32	49.73	2.32	21.06
2007	4	14	16:30	25.62	44.86	1.735	19.22
2007	4	14	17:00	25.65	38.03	1.776	10.2
2007	4	14	17:30	25.4	39.33	1.541	5.806
2007	4	14	18:00	24.87	43.79	1.371	338.9
2007	4	14	18:30	23.86	51.28	1.284	340
2007	4	14	19:00	22.46	57.79	1.112	330.5
2007	4	14	19:30	21.53	68.86	0.867	317.5
2007	4	14	20:00	20.53	72.1	0.281	306.7
2007	4	14	20:30	19.29	72.7	0	0
2007	4	14	21:00	17.7	72.6	0.029	299.7
2007	4	14	21:30	17.3	73.7	0.005	270.2
2007	4	14	22:00	16.59	69.08	0.19	268.6
2007	4	14	22:30	16.18	62.54	0.045	259.1
2007	4	14	23:00	14.96	63.14	0.244	124.5
2007	4	14	23:30	15.63	56.75	0.224	137
2007	4	15	00:00	14.17	58.43	0.067	150.8
2007	4	15	00:30	14.07	53.21	0.154	166.6
2007	4	15	01:00	12.7	56.74	0.037	174.1
2007	4	15	01:30	12.12	57.46	0.15	173.5
2007	4	15	02:00	11.6	57.04	0.051	174.1
2007	4	15	02:30	13.63	51.99	0.313	187.6
2007	4	15	03:00	12.52	55.34	0.059	210.7
2007	4	15	03:30	13.37	53.05	0.285	204.7
2007	4	15	04:00	12.97	52.27	0.029	211.5
2007	4	15	04:30	10.32	59.27	0.006	219.4
2007	4	15	05:00	8.79	62.38	0	0
2007	4	15	05:30	7.9	64.64	0.003	219.5
2007	4	15	06:00	7.51	65.35	0.058	178
2007	4	15	06:30	9.18	57.41	0.223	139
2007	4	15	07:00	11.44	47.82	0.392	135.3
2007	4	15	07:30	15.12	37.38	0.652	129.5
2007	4	15	08:00	19.11	33.19	0.963	130.4
2007	4	15	08:30	22.53	27.96	1.232	124.8
2007	4	15	09:00	24.39	24.14	1.454	127.9
2007	4	15	09:30	25.65	23.66	1.61	127.3
2007	4	15	10:00	27.12	22.16	1.566	101.6
2007	4	15	10:30	28.07	19.96	1.321	100.8
2007	4	15	11:00	29.29	17.85	1.444	56.02
2007	4	15	11:30	29.56	15.97	1.603	40.81
2007	4	15	12:00	30.06	14.53	1.772	43.41
2007	4	15	12:30	30.04	14.46	2.126	35.76
2007	4	15	13:00	30.3	14.6	1.988	42.68
2007	4	15	13:30	30.79	14.22	1.899	39.32
2007	4	15	14:00	30.61	14.84	2.002	37.1
2007	4	15	14:30	30.83	15.2	1.957	36.01
2007	4	15	15:00	31.41	23.04	2.012	179
2007	4	15	15:30	31.65	26.71	2.036	219.1
2007	4	15	16:00	32.42	23.71	2.019	230.9
2007	4	15	16:30	31.78	22.91	2.089	241.1
2007	4	15	17:00	30.98	24.74	2.163	265
2007	4	15	17:30	29.3	28.49	2.154	264.1
2007	4	15	18:00	27.95	31.37	1.888	254.3
2007	4	15	18:30	27.5	31.75	1.279	242
2007	4	15	19:00	26.38	34.08	1.21	224
2007	4	15	19:30	25.22	37.48	1.127	200.5
2007	4	15	20:00	24.08	40.78	0.926	198.9
2007	4	15	20:30	23.11	42.61	0.867	175.2
2007	4	15	21:00	21.92	52.23	1.157	165.3
2007	4	15	21:30	20.64	59.61	1.375	162.9
2007	4	15	22:00	19.54	64.75	1.631	158.8
2007	4	15	22:30	18.63	69.47	1.724	165
2007	4	15	23:00	18.04	71.6	1.452	171
2007	4	15	23:30	17.52	74.3	1.393	170.8
2007	4	16	00:00	16.96	75.8	1.196	171.6
2007	4	16	00:30	16.66	77.8	1.592	171.3
2007	4	16	01:00	16.23	82.3	1.71	179.6
2007	4	16	01:30	15.79	84.9	1.322	176.2
2007	4	16	02:00	15.8	83.7	1.343	181
2007	4	16	02:30	15.7	79.7	1.534	178.3
2007	4	16	03:00	15.41	78.2	1.021	190.9
2007	4	16	03:30	15.07	79	1.49	191.2
2007	4	16	04:00	14.77	81.3	1.357	192.5
2007	4	16	04:30	14.22	84.3	0.681	165.2
2007	4	16	05:00	13.59	86.9	0.455	137.3
2007	4	16	05:30	13.04	91.1	0.925	144.4
2007	4	16	06:00	12.65	93.2	1.013	144.3
2007	4	16	06:30	12.57	94.5	1.232	159.8
2007	4	16	07:00	13.32	93	1.158	168.9
2007	4	16	07:30	15.03	83.2	1.05	168
2007	4	16	08:00	17.02	70.6	0.776	161
2007	4	16	08:30	19.2	56.72	1.062	165.1
2007	4	16	09:00	21.19	43.74	1.38	156.7
2007	4	16	09:30	22.99	35.78	1.228	203.2
2007	4	16	10:00	24.02	31.88	1.338	321.9
2007	4	16	10:30	23.7	41.39	1.498	51.91
2007	4	16	11:00	24.39	37.97	1.496	25.61
2007	4	16	11:30	25.4	30.45	2.154	12.76
2007	4	16	12:00	25.73	26.75	2.84	9.3
2007	4	16	12:30	26.23	26.89	2.62	4.898
2007	4	16	13:00	26.53	26.46	2.214	26.34
2007	4	16	13:30	27.09	22.3	1.767	43.08
2007	4	16	14:00	27.18	26.69	2.615	16.01
2007	4	16	14:30	27.02	34.14	2.733	14.92
2007	4	16	15:00	26.56	38.01	2.752	21.91
2007	4	16	15:30	26.12	45.91	2.759	12.01
2007	4	16	16:00	25.34	54.76	2.745	7.77
2007	4	16	16:30	24.63	59.5	2.647	20.73
2007	4	16	17:00	24.37	61.1	2.405	19.16
2007	4	16	17:30	23.83	65.33	2.32	11.85
2007	4	16	18:00	22.8	69.31	2.057	9.85
2007	4	16	18:30	21.94	74.2	2.144	11.87
2007	4	16	19:00	21.35	77.1	1.754	8.55
2007	4	16	19:30	20.91	79.7	1.535	8.22
2007	4	16	20:00	20.62	80	1.053	3.202
2007	4	16	20:30	20.31	80.4	0.757	358.6
2007	4	16	21:00	19.88	81.5	0.385	346
2007	4	16	21:30	19.3	82.1	0.232	322.8
2007	4	16	22:00	18.75	83.4	0.452	288.6
2007	4	16	22:30	18.06	83.6	0.17	277.3
2007	4	16	23:00	17.23	82.7	0.055	277.4
2007	4	16	23:30	17.09	85.5	0.271	277.6
2007	4	17	00:00	17.03	87.3	0.327	289.3
2007	4	17	00:30	16.56	86.9	0.058	300.3
2007	4	17	01:00	17.49	87.2	0.566	343.9
2007	4	17	01:30	18.11	83.6	0.422	341.8
2007	4	17	02:00	17.66	84.6	0.24	337.8
2007	4	17	02:30	17.45	86.4	0.55	348.7
2007	4	17	03:00	17.91	84	0.71	357.8
2007	4	17	03:30	18.51	80.9	1.26	6.062
2007	4	17	04:00	18.51	79.3	1.05	2.878
2007	4	17	04:30	18.39	80.3	0.845	358.7
2007	4	17	05:00	17.91	82.5	0.247	12.57
2007	4	17	05:30	16.88	86.2	0.056	352.4
2007	4	17	06:00	15.45	88.4	0.031	334.9
2007	4	17	06:30	16.08	89.6	0.541	354.2
2007	4	17	07:00	19.26	70.2	2.13	23.98
2007	4	17	07:30	20.31	65.47	2.47	20.34
2007	4	17	08:00	20.83	61.39	2.743	24.46
2007	4	17	08:30	21.23	60.26	2.919	24.72
2007	4	17	09:00	21.77	60.71	2.845	21.5
2007	4	17	09:30	22.43	60.06	2.91	29.27
2007	4	17	10:00	22.83	58.17	3.167	32.41
2007	4	17	10:30	23.19	58.39	3.4	26.45
2007	4	17	11:00	23.19	58.63	3.473	30.37
2007	4	17	11:30	23.54	57.42	3.416	27.67
2007	4	17	12:00	23.85	55.51	3.316	26.01
2007	4	17	12:30	24.03	56.69	3.094	30.26
2007	4	17	13:00	24.28	55.68	3.003	8.95
2007	4	17	13:30	24.27	56.12	3.131	12.32
2007	4	17	14:00	24.39	53.91	2.924	5.203
2007	4	17	14:30	24.4	51.23	2.9	357.4
2007	4	17	15:00	24.11	51.87	2.777	1.413
2007	4	17	15:30	24.47	49.62	2.615	3.241
2007	4	17	16:00	24.31	49.02	2.553	354.3
2007	4	17	16:30	24.3	45	2.472	357.4
2007	4	17	17:00	23.84	42.14	2.157	355.4
2007	4	17	17:30	23.67	43.29	1.861	357.6
2007	4	17	18:00	22.8	48.83	1.856	355.5
2007	4	17	18:30	22.25	51.39	1.312	347.7
2007	4	17	19:00	21.49	56.33	0.992	331.9
2007	4	17	19:30	20.89	60.45	0.826	311.5
2007	4	17	20:00	20.63	59.35	0.663	335.3
2007	4	17	20:30	20.34	62.65	0.362	339.6
2007	4	17	21:00	19.52	63.06	0.006	321.7
2007	4	17	21:30	18.99	65.09	0.081	249.9
2007	4	17	22:00	18.56	65.48	0.022	218.6
2007	4	17	22:30	18.16	67.99	0.285	241.9
2007	4	17	23:00	18.25	70.5	0.433	262.2
2007	4	17	23:30	18.17	71.2	0.265	253.9
2007	4	18	00:00	16.94	71.7	0.067	265.2
2007	4	18	00:30	15.99	72.1	0.014	268.7
2007	4	18	01:00	15.22	73	0.055	136.5
2007	4	18	01:30	14.96	74.7	0.019	103.2
2007	4	18	02:00	14.29	74.6	0.139	103.3
2007	4	18	02:30	14.4	76	0.186	118.8
2007	4	18	03:00	14.66	76.3	0.097	238
2007	4	18	03:30	14.26	76.4	0.031	242.8
2007	4	18	04:00	14.43	78.3	0.239	274.1
2007	4	18	04:30	14.42	78.3	0.398	284.6
2007	4	18	05:00	14.36	76.6	0.606	291.3
2007	4	18	05:30	14.66	75.1	0.507	126.3
2007	4	18	06:00	14.64	78.7	0.625	166.6
2007	4	18	06:30	14.75	80.2	0.213	199.2
2007	4	18	07:00	15.98	75.9	0.367	185.4
2007	4	18	07:30	17.81	70.5	0.283	205.1
2007	4	18	08:00	19.67	66.54	0.277	225.6
2007	4	18	08:30	20.83	62.11	0.111	126.4
2007	4	18	09:00	22.28	50.58	0.301	293.9
2007	4	18	09:30	23.57	42.54	0.466	298.9
2007	4	18	10:00	25	35.49	0.702	7.49
2007	4	18	10:30	25.88	36.45	0.888	64.45
2007	4	18	11:00	26	32.62	1.057	92.9
2007	4	18	11:30	26.61	21.84	1.098	60.72
2007	4	18	12:00	26.84	19.49	1.143	73.2
2007	4	18	12:30	27.15	20.38	1.141	67.78
2007	4	18	13:00	28.01	17.77	1.287	60.94
2007	4	18	13:30	28.12	16.79	1.4	54.66
2007	4	18	14:00	27.98	17.09	1.62	59.7
2007	4	18	14:30	28.06	17.66	1.505	39.6
2007	4	18	15:00	27.5	18.49	1.734	37.2
2007	4	18	15:30	27.56	19.19	1.195	46.48
2007	4	18	16:00	28	18.52	1.065	49.57
2007	4	18	16:30	28.28	18.08	0.86	10.16
2007	4	18	17:00	27.83	21.55	1.298	341.5
2007	4	18	17:30	27	24.25	1.028	331.6
2007	4	18	18:00	26.56	25.01	0.836	343.9
2007	4	18	18:30	26.06	26.68	0.479	334.2
2007	4	18	19:00	25.17	30.47	0.64	266.4
2007	4	18	19:30	24.54	32.92	0.909	214.8
2007	4	18	20:00	23.46	41.29	1.419	163.3
2007	4	18	20:30	22.18	50.99	1.542	159.2
2007	4	18	21:00	21.17	61.7	1.562	162.6
2007	4	18	21:30	20.35	69.97	1.447	162.2
2007	4	18	22:00	19.92	73.9	1.437	169.2
2007	4	18	22:30	19.66	76.8	1.45	166.7
2007	4	18	23:00	19.32	79.8	1.357	164.7
2007	4	18	23:30	19.11	80.9	1.262	159
2007	4	19	00:00	18.85	82.7	1.378	162.1
2007	4	19	00:30	18.63	83.7	1.781	169.8
2007	4	19	01:00	18.3	84.4	1.373	177.3
2007	4	19	01:30	17.91	87	1.387	172.3
2007	4	19	02:00	17.6	89.4	1.524	162
2007	4	19	02:30	17.39	90.4	1.47	186.5
2007	4	19	03:00	17.38	90.7	1.644	188
2007	4	19	03:30	17.31	91.2	1.437	178.6
2007	4	19	04:00	17.07	91.9	1.175	181
2007	4	19	04:30	16.97	91.6	1.326	190.3
2007	4	19	05:00	17.02	90.3	1.411	195.3
2007	4	19	05:30	16.95	88.2	1.532	177.9
2007	4	19	06:00	16.84	87.2	1.335	171.5
2007	4	19	06:30	16.78	85.2	1.469	168.3
2007	4	19	07:00	17	82.7	1.443	173.9
2007	4	19	07:30	17.57	77.3	1.303	171.7
2007	4	19	08:00	18.67	68.15	1.029	194.6
2007	4	19	08:30	20.12	59.47	1.06	181.2
2007	4	19	09:00	21.4	53.47	1.127	185.8
2007	4	19	09:30	22.52	49.96	1.203	143.2
2007	4	19	10:00	23.16	51.13	1.541	137.2
2007	4	19	10:30	24.57	45.37	1.906	128.4
2007	4	19	11:00	27.05	36.08	1.76	133.8
2007	4	19	11:30	29.86	22.14	1.336	148.9
2007	4	19	12:00	31.33	19.65	1.71	107.5
2007	4	19	12:30	31.87	18.84	1.752	81
2007	4	19	13:00	31.81	19.27	2.175	48.44
2007	4	19	13:30	31.78	12.36	2.438	32.1
2007	4	19	14:00	31.82	11.96	2.557	26.35
2007	4	19	14:30	31.93	11.52	2.469	37.22
2007	4	19	15:00	32.06	10.85	2.5	33.17
2007	4	19	15:30	32.19	12.68	1.991	40.72
2007	4	19	16:00	32.08	12.08	1.876	32.6
2007	4	19	16:30	31.74	19.69	2.153	30.2
2007	4	19	17:00	30.78	24.32	2.008	16.55
2007	4	19	17:30	29.44	28.25	1.855	6.966
2007	4	19	18:00	28.31	27.57	1.37	7.43
2007	4	19	18:30	27.72	24.58	1.289	329.1
2007	4	19	19:00	26.01	30.03	0.801	307.5
2007	4	19	19:30	24.53	35.91	0.534	279
2007	4	19	20:00	23.9	36.15	0.725	190.9
2007	4	19	20:30	22.82	46.65	1.099	178.2
2007	4	19	21:00	21.44	55.86	1.168	174.1
2007	4	19	21:30	20.23	63.95	1.377	162.6
2007	4	19	22:00	19.31	71	1.446	168.8
2007	4	19	22:30	18.75	75.5	1.456	167.9
2007	4	19	23:00	18.33	79.8	1.418	179.2
2007	4	19	23:30	17.95	83.3	1.391	178.6
2007	4	20	00:00	17.6	85.7	1.446	172.4
2007	4	20	00:30	17.25	87.9	1.295	165.9
2007	4	20	01:00	16.9	89.1	1.239	170.1
2007	4	20	01:30	16.48	90.6	1.102	165.6
2007	4	20	02:00	16.18	92	1.178	158.1
2007	4	20	02:30	15.88	93	1.19	164.9
2007	4	20	03:00	15.72	93.7	0.975	165
2007	4	20	03:30	15.53	94.5	0.978	166
2007	4	20	04:00	15.34	94.9	0.68	180.9
2007	4	20	04:30	15.01	94.3	0.648	166.1
2007	4	20	05:00	14.68	94.7	0.686	149.6
2007	4	20	05:30	14.56	95.6	1.146	146.3
2007	4	20	06:00	14.5	95.9	1.293	154.6
2007	4	20	06:30	14.49	95.1	1.158	150.8
2007	4	20	07:00	15.02	91.3	1.47	153.6
2007	4	20	07:30	16.91	78.3	1.393	155
2007	4	20	08:00	19.42	65.11	1.324	146.5
2007	4	20	08:30	22.16	50.59	1.41	141.2
2007	4	20	09:00	24.85	37.64	1.406	136.4
2007	4	20	09:30	27.21	24.33	1.366	140.3
2007	4	20	10:00	29.34	17.04	1.272	132.5
2007	4	20	10:30	31.4	9.4	0.899	206.3
2007	4	20	11:00	31.79	10.63	1.705	352
2007	4	20	11:30	30.14	19.38	2.085	25.71
2007	4	20	12:00	30.94	16.33	2.155	22.95
2007	4	20	12:30	32	15.65	1.951	0.606
2007	4	20	13:00	31.96	17.1	1.974	7.4
2007	4	20	13:30	31.89	14.6	2.204	8.63
2007	4	20	14:00	32.5	12.71	1.862	353.2
2007	4	20	14:30	32.27	13.8	2.083	350
2007	4	20	15:00	32.4	12.6	1.865	357.5
2007	4	20	15:30	32.15	13.75	1.949	8.85
2007	4	20	16:00	32.75	12.96	1.555	352.1
2007	4	20	16:30	32.73	14.29	1.509	355.9
2007	4	20	17:00	32.8	14.38	1.422	356.1
2007	4	20	17:30	32.6	14.72	1.323	338
2007	4	20	18:00	32.31	17.4	1.384	288.6
2007	4	20	18:30	30.88	20.43	1.559	265.4
2007	4	20	19:00	29.12	21.08	0.956	277.9
2007	4	20	19:30	27.14	39.85	0.415	61.17
2007	4	20	20:00	24.96	47.86	0.335	116.1
2007	4	20	20:30	24.79	31.59	0.859	143.5
2007	4	20	21:00	23.66	35.77	1.14	162.6
2007	4	20	21:30	22.86	35.93	0.745	181.6
2007	4	20	22:00	22.05	38.08	0.497	156.6
2007	4	20	22:30	21.11	41.25	0.817	146.8
2007	4	20	23:00	20.24	47.49	0.939	142.4
2007	4	20	23:30	19.31	55.03	1.073	158.3
2007	4	21	00:00	18.75	57.85	0.897	161.5
2007	4	21	00:30	18.12	60.17	0.605	153.5
2007	4	21	01:00	17.36	62.51	0.181	144.7
2007	4	21	01:30	17.24	63.37	0.304	181.7
2007	4	21	02:00	17.39	59.28	0.248	188.2
2007	4	21	02:30	17.14	59.45	0.371	139.3
2007	4	21	03:00	15.88	65.48	0.079	167
2007	4	21	03:30	15.33	72	0.71	140.1
2007	4	21	04:00	15.14	75.8	0.897	137.3
2007	4	21	04:30	14.49	74.5	0.981	154.4
2007	4	21	05:00	13.75	70.8	0.288	151.2
2007	4	21	05:30	12.44	67.74	0.104	17
2007	4	21	06:00	11.89	68.52	0.283	122.2
2007	4	21	06:30	12.6	64.1	0.803	143.5
2007	4	21	07:00	14.03	64.64	1.079	146.6
2007	4	21	07:30	16.42	54.68	0.962	144.1
2007	4	21	08:00	18.97	43.48	0.856	130.3
2007	4	21	08:30	21.55	30.87	0.593	92.7
2007	4	21	09:00	24.18	21.98	0.481	64.64
2007	4	21	09:30	24.96	21.47	1.524	24.34
2007	4	21	10:00	25.56	14.91	1.928	345.3
2007	4	21	10:30	25.86	18.85	2.29	353.3
2007	4	21	11:00	25.59	28.17	2.296	358
2007	4	21	11:30	25.58	35.83	2.438	1.298
2007	4	21	12:00	25.75	42.82	2.253	351.5
2007	4	21	12:30	25.78	46.72	2.295	6.411
2007	4	21	13:00	25.94	49.37	2.399	356.7
2007	4	21	13:30	25.78	52.21	2.436	7.23
2007	4	21	14:00	25.88	52.22	2.344	12.12
2007	4	21	14:30	26.03	50.9	2.255	4.883
2007	4	21	15:00	26.07	51.75	2.225	4.822
2007	4	21	15:30	25.76	53.2	2.296	11.01
2007	4	21	16:00	25.32	54.38	2.143	9.97
2007	4	21	16:30	24.87	55.36	2.18	1.621
2007	4	21	17:00	24.86	55.48	1.989	352.3
2007	4	21	17:30	23.82	60.66	1.959	356.9
2007	4	21	18:00	22.74	66.31	1.975	8.12
2007	4	21	18:30	22.14	67.44	1.781	3.479
2007	4	21	19:00	21.49	69.39	1.362	2.065
2007	4	21	19:30	21.17	70.7	0.977	6.734
2007	4	21	20:00	20.97	73	1.011	15.61
2007	4	21	20:30	20.76	74.9	1.057	19.32
2007	4	21	21:00	20.58	76.1	0.933	27.81
2007	4	21	21:30	20.41	75.6	0.869	21.7
2007	4	21	22:00	20.33	75.3	0.699	22.18
2007	4	21	22:30	20.2	75.7	0.633	2.606
2007	4	21	23:00	19.53	76.4	0.137	323.8
2007	4	21	23:30	18.52	78.2	0.079	301.5
2007	4	22	00:00	17.54	79.2	0.086	282.4
2007	4	22	00:30	16.57	79.9	0.142	282.3
2007	4	22	01:00	16.22	80.7	0.01	282.2
2007	4	22	01:30	16.42	79.9	0.105	282.2
2007	4	22	02:00	16.82	80.3	0.204	282.5
2007	4	22	02:30	16.9	81	0.303	284
2007	4	22	03:00	16.75	82	0.202	285.5
2007	4	22	03:30	16	83.1	0.108	285.6
2007	4	22	04:00	15.65	85.4	0.17	285
2007	4	22	04:30	15.56	86	0.075	305.4
2007	4	22	05:00	15.71	84	0.208	287.4
2007	4	22	05:30	15.52	84.8	0.276	290.3
2007	4	22	06:00	15.18	85.5	0.195	287.6
2007	4	22	06:30	15.3	87.1	0.472	283.3
2007	4	22	07:00	16.11	85.5	0.288	276.6
2007	4	22	07:30	19.11	76.9	0.66	342.3
2007	4	22	08:00	22.12	62.88	1.345	8.38
2007	4	22	08:30	22.63	61.76	1.73	24.92
2007	4	22	09:00	22.85	58.62	2.016	20.86
2007	4	22	09:30	23.27	58.55	1.717	352.4
2007	4	22	10:00	24.03	56.22	1.495	15.98
2007	4	22	10:30	24.15	54.7	1.844	22.22
2007	4	22	11:00	24.8	52.14	1.827	10.05
2007	4	22	11:30	25.65	49.98	1.862	358.9
2007	4	22	12:00	25.53	51.12	2.227	351.2
2007	4	22	12:30	25.41	51.7	1.996	339.6
2007	4	22	13:00	25.83	50.03	2.295	349.3
2007	4	22	13:30	26.4	48.62	2.233	2.938
